"Day","UTM campaign","UTM term","UTM content","Landing page URL","Online store visitors","Sessions that completed checkout","Sessions that reached checkout","Sessions with cart additions","Average session duration","Pageviews"
"2025-10-27","TOF | New Arrivals","T1 - INT JWLi - ST SV","Green Room I ST SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+ST+SV+02&utm_term=T1+-+INT+JWLi+-+ST+SV&placement=Instagram_Stories&utm_id=120233512711350313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoto7XtSkBpy5veHzO3zfsi7tOtDRf_aJqqPaLZBG6oQcJ1mE-uUY7wngMvpdf6N3P1i_Y_aem_hGhAc0egXHPa8P8MwjHvDA&campaign_id=120233509173440313&ad_id=120233519667330313",1,0,0,0,0,1
"2025-10-27","TOF | New Arrivals","T1 - INT JWLi - ST SV","Green Room I ST SV 02","https://vibewithmoi.in/pages/the-green-room?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+New+Arrivals&utm_content=Green+Room+I+ST+SV+02&utm_term=T1+-+INT+JWLi+-+ST+SV&placement=Instagram_Stories&utm_id=120233512711350313_v2_s07_e7252&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoto7XtSkBpx1sN-PAAhux4jaUxoJLhAhEzFepQWbpPqg8sNDEVNjy_3LWQf2duZvZG6dV_aem_eeLvVri9HmYWmNrzyDV4pA&campaign_id=120233509173440313&ad_id=120233519667330313",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","COM - TRLi - IG","Emily South Sea Pearl Necklace | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Emily+South+Sea+Pearl+Necklace+%7C+SV&utm_term=COM+-+TRLi+-+IG&placement=Instagram_Reels&utm_id=120228408055430313_v2_s07&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu20BXkBp6oIU9uFoU5YsWjRtk_vpKBFftC2EQSouiVEZgMQO00STtvhDtmc3EVFQXGh_aem_r24BzUuGmPRIsiznYzFEPw&campaign_id=120228277184340313&ad_id=120231986844610313",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","OCCi - IG","VIntage | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=VIntage+%7C+SV&utm_term=OCCi+-+IG&placement=Instagram_Reels&utm_id=120228402932280313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu2UvakBpxk9GKs5nNG0cqoYtyrolkh5mO79FBvFSWaa8RXEFTO3JCc30YEeODNAzL7-_aem_wNn3hri2mQ-_WbEzGVEhpg&campaign_id=120228277184340313&ad_id=120231986650880313#MainContent",1,0,0,0,59,4
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/paris-champagne-diamond-ring?variant=32852608090175&utm_source=facebook&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s02&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/paris-gold-and-diamond-mini-hoop-earrings?variant=41140052852799&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBp7S9Tblpt7PrP5-3hmEpBIXycJlP487iffdJQMGVLnuaz2a6Cq-mae78a1ip_aem_4kSleDeNPVwNdJiOBWz0aA&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_1 Day - FB","DPA","https://vibewithmoi.in/products/emir-gold-silver-diamond-emerald-green-enamel-and-multi-gemstone-charms-necklace?variant=41171849216063&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+FB&placement=Facebook_Mobile_Feed&utm_id=120208891502070313_v2_s05&fbclid=IwZXh0bgNhZW0BMABhZGlkAasVTFI9MskBHr_1mPeprAiBSa0syxTQNwMmnEGI645qkN8K-vczmcLYPrCDUsirDSWqUTfr_aem_3iUJGKzfiSW4RtunjqeWuA&campaign_id=23856507113650312&ad_id=120208891502090313",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Felix Earrings I RL","https://vibewithmoi.in/products/felix-gold-diamond-sapphire-ruby-and-peridot-statement-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Felix+Earrings+I+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s11_e7307&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSKOa7OkBpyKs1hCgy8bNdjcqwaQDKHqoVMwLc082ZeLfHFCxego5E7_7zn4MwlOWKGfR_aem_gNT9PEZUgLvVB7zpBKl5fw&brid=5MYwf5OJlMg8ZOp99W8auQ&campaign_id=120213378493220313&ad_id=120231907497300313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/kristen-gold-chain-and-diamond-bracelet?variant=42433163591743&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBpzIToX0rnwve7sb3_QhW_S4NGKiuI6l4AjROEjGcLlL9uQcTWavDBBI1GzX8_aem_I6xPuURXMDzPtkNWEu_QSw&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/anah-rose-quartz-gold-and-diamond-necklace?variant=40002991456319&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s09&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnmjllzqkBHhZ2idtRYPoEH8zS2HmXKPWAV8edsMbsT84AR__tG5Pccy-cf09E-ynC_1-J_aem_kFaWMEW1BFgc-zlj8jOA2A&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-10-27","TOF | Story/Reel","TRL | IGi | ST","Raphsody I SI","https://vibewithmoi.in/pages/rhapsody?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Raphsody+I+SI&utm_term=TRL+%7C+IGi+%7C+ST&placement=Instagram_Stories&utm_id=120226547772560313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaJzkGvkBp5_oXQSUk4M_okyrmyPCWTnamDgIadWhS8rVgExFvTUELTuupT3TceAuDFQn_aem_kFvNw1GF8jQPwOn0Wxv5oA&campaign_id=120213378493220313&ad_id=120226547772580313",1,0,0,0,75,4
"2025-10-27",,,,"https://vibewithmoi.in/?utm_source=igbio&utm_id=1344207247310791_v2_s01_e1001&fbclid=PAZXh0bgNhZW0CMTEAAad1o4wJaH4HBvwbb1K4qMaJ2-XK0wFP6R8uJr-JGrfUt_Fyv3NcjefTXxH30g_aem_iHvQoZemPX8noCB3-uJ24A",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_1 Day - FB","DPA","https://vibewithmoi.in/products/audrey-gold-diamond-pearl-ear-studs?variant=32852592197695&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_1+Day+-+FB&placement=Facebook_Mobile_Feed&fbclid=IwZXh0bgNhZW0BMABhZGlkAasVTFI9MskBHt4h5zr_57GkpVUrRir966XcwrrZWQYDrysX9kspAZVc4gBUw5IdukDwGdS3_aem_zrIirzIqqSFl2SIXV0kQoQ&campaign_id=23856507113650312&ad_id=120208891502090313&utm_id=120208891502070313_v2_s17_e314",1,0,0,0,0,1
"2025-10-27","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/june-gold-diamond-and-south-sea-pearl-drop-earrings?variant=32852609269823&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp-3NlDbEILb8bqMHAHdcAMbi5jL7zzCKFL9iEkX2FRzHR3kpe99gf9vtU658_aem_hepsd7j19OMpxwxFP_LRhA&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","INT JWLi - IG","Tree of Life Pendant | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Tree+of+Life+Pendant+%7C+SV&utm_term=INT+JWLi+-+IG&placement=Instagram_Reels&utm_id=120228277184330313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxkQylkBpwTN_TYK2KncmKnzh9y7na89bXfWyMg-f_Z3C3at-DWVVdeeNwERz7E7EiO5_aem_PF61g-TvMtsnpAQ007ikbw&campaign_id=120228277184340313&ad_id=120231987580660313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp5fchQZqtm4tzxPkir6nJtMqKMNvnLS3bCNs34-Zp4UMUknL34J6XPM-PfIZ_aem_Cx-RQBmnQ27BRNBoDMMn7Q&brid=Cx-RQBmnQ27BRNBoDMMn7Q&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,1,1,31,2
"2025-10-27","TOF | ALL","T1 - TRLi - FEED","DABA – ALL","https://vibewithmoi.in/products/kismet-gold-diamond-and-emerald-pendant-necklace?variant=41284393074751&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+TRLi+-+FEED&placement=Instagram_Feed&utm_id=120231904201750313_v2_s12&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7SKXSkBpz67HsvZsHCZpSeznZBdZQAhQdD62meBdEmI-IZQY_OE_9MfaQ0shIjbMnuL_aem_e0SWPYR8hXAdVMGlFz92wQ&campaign_id=120204934414040313&ad_id=120231904201740313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T1 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/dakota-gold-diamond-and-amethyst-mini-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T1+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231787194580313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiUy4ZkBp4LI5f_sWNEpmRQhhi-5YGQFxli9A8xB8CCPaIXpNvFqXkd_mt7uTZwJ1tLr_aem_O33nKsf6IKpOirmFODfJ8A&campaign_id=120209632156470313&ad_id=120231787194570313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/crimson-eva-gold-diamond-and-red-enamel-earrings?variant=40194928672831&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s08&fbclid=IwZXh0bgNhZW0BMABhZGlkAasnmjllzqkBHpyqg3xTeP3BWz-9U5YQ9SSFxHk22FsRH6irFLr-ybXUR4GExdTCAyxhJlU-_aem_-khLQN8QCmnTCipBfGoRlQ&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-10-27","TOF | All That Grace","ARL | IGi","All that grace (1) | CI","https://vibewithmoi.in/products/chicago-gold-diamond-and-pearl-mini-hoop-earrings?variant=40962400223295&utm_source=facebook&utm_medium=paid&utm_campaign=TOF+%7C+All+That+Grace&utm_content=All+that+grace+%281%29+%7C+CI&utm_term=ARL+%7C+IGi&placement=Instagram_Feed&utm_id=120212527991990313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAashxERQJxkBpxZev2HvqveUEbnIN2CcYnhwN52JttCYA2l4FAKCJxjJdR1dEtBslot6CRbi_aem_m5W0kgdaCtW8L-nq137M4A&campaign_id=120212527991400313&ad_id=120212528924530313",1,0,0,0,1,2
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/elizabeth-gold-diamond-and-emerald-terahertz-bracelet?variant=42417810899007&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBpwT0omYBpEMCwbWcVhMbInlSnrjjvAbTa2H8r152gz4HsGJeo3kgJDy-FwJL_aem_jGPZ_CbEN5s7bwxomx_Ibw&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","INT JWLi - IG","Tree of Life Pendant | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=Tree+of+Life+Pendant+%7C+SV&utm_term=INT+JWLi+-+IG&placement=Instagram_Reels&utm_id=120228277184330313_v2_s00&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWxkQylkBp0P07XWhDMCDzBO8dsiA4ZIuR3hLtmhVz8hdrKQk8mxj7Zd8LAhhfSX-4GdL_aem_BUQ3fo2FToK18QkZBBvivw&campaign_id=120228277184340313&ad_id=120231987580660313",1,0,0,0,0,1
"2025-10-27","TOF | Chennai Store","OCCi - IG","VIntage | SV","https://vibewithmoi.in/?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Chennai+Store&utm_content=VIntage+%7C+SV&utm_term=OCCi+-+IG&placement=Instagram_Reels&utm_id=120228402932280313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmWu2B-PkBpz_yAN-QoAevsgZwWMXVwVX4nzTCXXws9-fT_B2XlUXlbm_R2kYVtZKQqTKt_aem_9aQicl4gqWdLnaRBhJTxEg&campaign_id=120228277184340313&ad_id=120231986650880313",1,0,0,0,131,6
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-earrings?variant=41535258591295&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp9cOZOHAP7IqehjdKr8IfM_ICjECSfTnu8qSN08NJRr3NN03WEyC8B2Pzo1u_aem_31dDjeurdQvV9l0ih6EBhg&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","TOF | India Modern","TOF | Bangalore | TIFFi","DABA – BS /TP 2","https://vibewithmoi.in/products/paris-champagne-diamond-ring?variant=32852608090175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+2&utm_term=TOF+%7C+Bangalore+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520420313_v2_s07_e7252&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkwGijkBpx7wvVFkGQXVsaKwy-OCzvreaBzgvU0w6lRgTyj-riSZGuLcE4o32UEIzMLj_aem_90kXtsuEjriaFKGlvuxoNg&campaign_id=120228725469310313&ad_id=120228726653480313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC ","DPA","https://vibewithmoi.in/products/tanjore-gold-diamond-emerald-pearl-and-colored-stones-bracelet?variant=40232184348735&utm_source=ig&utm_medium=paid&utm_campaign=BOF%20|%20DPA&utm_content=DPA&utm_term=VC%20&%20ATC_60%20Days%20-%20IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s10_e7323&fbclid=PAYW9leANr4LNleHRuA2FlbQEwAGFkaWQBqyeUUKjCiQGnnhm3VTYbKPLKZK-gKF2MW0whsOALrEXbvkyrgenUd5g9WNeI_KpRmgQvauw_aem_fuDD59_4UFn1iw-uRfrE8g&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Feed&utm_id=23856507181200312_v2_s12_e7248&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp0SoDmIOtCPg80T694DVulAB20UFB_BBmOUX_gtzgifO_4rJFZbcdqLgiFCW_aem__2u50Y2IBXN_a_RtbO11-w&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,2
"2025-10-27","TOF | Story/Reel","T1 | TRL | IGi | RL","Qutub Necklace | RL","https://vibewithmoi.in/products/qutub-multi-gemstones-gold-necklace-for-women?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+Story%2FReel&utm_content=Qutub+Necklace+%7C+RL&utm_term=T1+%7C+TRL+%7C+IGi+%7C+RL&placement=Instagram_Reels&utm_id=120231907497290313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmSJ_DCekBp140-s8MiiMIPe9SzzWLFGmBRmVdIS0IP0kX2lCYKjC484SdkDSWkkYmkn0p_aem_XAsPXbhEg9dX-r6EO35axw&campaign_id=120213378493220313&ad_id=120231908221020313",1,0,0,0,0,1
"2025-10-27",,,,"https://vibewithmoi.in/products/dia-gold-and-uncut-diamonds-earrings",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_14 Days - FB","DPA","https://vibewithmoi.in/products/phoebe-gold-diamond-and-blue-sapphire-earrings?variant=40306877759551&utm_source=fb&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_14+Days+-+FB&placement=Facebook_Mobile_Feed&utm_id=23856507113780312_v2_s17_e314&fbclid=IwYW9zYgNsdElleHRuA2FlbQEwAGFkaWQBqyeaOWXOqQEeKAWdYRUsb4cl-mXXZ83cziOrbAp9RneP4Us7lU9tay6A1e3t8o00S7oJB5k_aem_73fABHlqBtl_64r7rFdzjg&campaign_id=23856507113650312&ad_id=23856527722080312",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IG","DPA","https://vibewithmoi.in/products/autumn-gold-and-diamond-colorful-gemstone-stud-earrings?variant=39483460059199&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IG&placement=Instagram_Reels&utm_id=23856507181200312_v2_s12_e7248&fbclid=PAZXh0bgNhZW0BMABhZGlkAasnlFCowokBp4T_IJ3FDAb9rz9qjXI7fh6qJ7x5LkmHTzDYzE_DiY4-uh5-myoIQr3Ba4Ab_aem_55yi6wstNVKkc2I1Piky-A&campaign_id=23856507113650312&ad_id=23856527643200312",1,0,0,0,0,1
"2025-10-27","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/juliet-gold-diamond-and-ruby-studs-earrings?variant=39694535393343&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBpzJk3qsu37bac7TXopqP_sYxTNnxGyUhUFjJlI5k2CRySPwq_krDQgH2p_xy_aem_8NaaAn5OceRt3nBDWRVjdg&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-27","BOF | DPA","VC & ATC_60 Days - IGi","DPA","https://vibewithmoi.in/products/kate-gold-and-diamond-engagement-ring?variant=39660292702271&utm_source=ig&utm_medium=paid&utm_campaign=BOF+%7C+DPA&utm_content=DPA&utm_term=VC+%26+ATC_60+Days+-+IGi&placement=Instagram_Feed&utm_id=120224751330040313_v2_s10&fbclid=PAZXh0bgNhZW0BMABhZGlkAashaN4a5ikBp7-unIt7npLBaKH20xG9XoVlNGXN2Rx94w1REToRD3f7f6UUq1dWwH8a7Mcb_aem_B-tqLjbGoGDwk0v0eUbpmw&campaign_id=120224750628680313&ad_id=120224751330060313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T2 -  TRLi","DABA – ALL","https://vibewithmoi.in/products/karlie-gold-diamond-and-pearl-cocktail-ring?variant=41271735451711&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T2+-++TRLi&placement=Instagram_Feed&utm_id=120231849970710313_v2_s05&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmR7UbK3kBp8QtmfcXSBxVZxbq6dE2LQDE6gIhfmuhXfMGkN8sJg7xZlfT2TzGnMDIRSIu_aem_6Bn51qYL9tSIvevKgEeksQ&campaign_id=120204934414040313&ad_id=120231849970770313",1,0,0,0,0,1
"2025-10-27","TOF | CUSTOM | AUTO","T2 - INT JWLi","CC – BS /TP | 01","https://vibewithmoi.in/products/ira-diamond-and-pearl-earrings?utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+CUSTOM+%7C+AUTO&utm_content=CC+%E2%80%93+BS+%2FTP+%7C+01&utm_term=T2+-+INT+JWLi&placement=Instagram_Feed&utm_id=120231789112330313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmOiCaH5kBp3jqtmP-wTdAk9C_jur5gKN7erz7LCXredP0QUssPtKtYAa_HaLCW9HcNcP__aem_nT5P5c4vcWM74fYYo0trqw&campaign_id=120209632156470313&ad_id=120231789112320313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","IND - TRLi","DABA – ALL","https://vibewithmoi.in/products/camille-gold-diamond-and-red-enamel-earrings?variant=40984729157695&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=IND+-+TRLi&placement=Instagram_Feed&utm_id=120231849970730313_v2_s18_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPdRyvnkBpylyoSuTugESgn8kllgPD9-AAjXXRDOcqD6aYQLT5uLoOYpek42KLGeJjwbt_aem_pRRcZdiew1hg60Vcr4bSfQ&campaign_id=120204934414040313&ad_id=120231849970700313",1,0,0,0,6,2
"2025-10-27","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/zoe-gold-diamond-and-cultured-pearl-ring?variant=40974364966975&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&fbclid=IwYW9leANsHmxleHRuA2FlbQEwAGFkaWQBqyi1iBXHCQEet40Q16PionEisI6WOQt3S0wnjh3fmlmQwRhh5cKezSy9-7XpjnltxeHEZ7E_aem_S7DKqmXn7287zZROi-O79w&campaign_id=120204934414040313&ad_id=120231853434470313&utm_id=120231853434480313_v2_s05",1,0,0,0,0,1
"2025-10-27","TOF | India Modern","TOF | Mumbai | TIFFi","DABA – BS /TP 1","https://vibewithmoi.in/products/ira-diamond-and-pearl-pendant-necklace?variant=39887922593855&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+India+Modern&utm_content=DABA+%E2%80%93+BS+%2FTP+1&utm_term=TOF+%7C+Mumbai+%7C+TIFFi&placement=Instagram_Feed&utm_id=120228725520430313_v2_s17_e314&fbclid=PAZXh0bgNhZW0BMABhZGlkAasoDkw-FPkBp7IEv0Ir_EGv4khYvLD66rLYOXZTFLkyBaUhf3bjUumVvsoOfo4IAHuk2ytL_aem_zOCjxptXukjvFybMXH2gvA&campaign_id=120228725469310313&ad_id=120228726653470313",1,0,0,0,0,1
"2025-10-27","TOF | ALL","T1 - FB - TRLi","DABA – ALL","https://vibewithmoi.in/products/seher-gold-silver-diamond-and-pearl-earrings?variant=40193605271615&utm_source=fb&utm_medium=paid&utm_campaign=TOF+%7C+ALL&utm_content=DABA+%E2%80%93+ALL&utm_term=T1+-+FB+-+TRLi&placement=Facebook_Mobile_Feed&fbclid=IwY2xjawNsA11leHRuA2FlbQEwAGFkaWQBqyi1iBXHCQEekywqmqDSA9NIwgeB6N9wF0Vo8TD-sagIcja10ggeHd6zsV6deczluVb95tE_aem_08y4pRPpeFVVhKoHGZryZQ&campaign_id=120204934414040313&ad_id=120231853434470313&utm_id=120231853434480313_v2_s09_e7290",1,0,0,0,69,3
"2025-10-27","TOF | AND","TOF | Mumbai | TRLa","DABA – ALL","https://vibewithmoi.in/products/faith-gold-diamond-emerald-and-tanzanite-ring?variant=41284367450175&utm_source=ig&utm_medium=paid&utm_campaign=TOF+%7C+AND&utm_content=DABA+%E2%80%93+ALL&utm_term=TOF+%7C+Mumbai+%7C+TRLa&placement=Instagram_Feed&utm_id=120230916336960313_v2_s11_e7307&fbclid=PAZXh0bgNhZW0BMABhZGlkAasmPZD25UkBp5Vg9DiOP5Ahd4gupZaQ--SwOg-4HBsbc4JKng0EkFDkUYGmcqjqgzzCIe8X_aem_AyUwgor98cqk1modSzYY3w&campaign_id=120230914825700313&ad_id=120230916336950313",1,0,0,0,0,1
"2025-10-27","MOF","MOF | DABA | ENGDi","MOF | DABA 2","https://vibewithmoi.in/products/virtue-gold-and-diamond-drop-earrings?variant=41284407001151&utm_source=ig&utm_medium=paid&utm_campaign=MOF&utm_content=MOF+%7C+DABA+2&utm_term=MOF+%7C+DABA+%7C+ENGDi&placement=Instagram_Feed&utm_id=120225067040140313_v2_s07_e7252&fbclid=PAZXh0bgNhZW0BMABhZGlkAasgECLrR5kBp702RUA45CC4qMVqd5kyQOzQQEhTdSgq6KDwBLztcBLJ13ZDNndkUPfhJ42j_aem_Tsiry4zqxf5-vBvoACnUZQ&campaign_id=120210400976700313&ad_id=120225067040150313",1,0,0,0,21,2
